int(self),DRONE_MODE,TARGET_MODE,nb_drones_init,nb_target_init,no_of_target,minor_cell_side,major_cell_side,droneBatteryCapacity,rescue_sensitivity,cur_energy_consumed,cur_avg_target_hit_time
271,Firefly Algorithm,Dnyamic,1,1,0,2,2,3000,1.0,0.04366666666666741,41.0
272,Firefly Algorithm,Sourced,1,1,0,2,2,3000,1.0,0.05466666666666775,42.0
273,Firefly Algorithm,Static,1,6,0,2,2,3000,1.0,0.20366666666667066,27.5
274,Firefly Algorithm,Dnyamic,1,6,0,2,2,3000,1.0,0.10500000000000176,17.5
275,Firefly Algorithm,Sourced,1,6,0,2,2,3000,1.0,0.16000000000000303,22.666666666666668
276,Firefly Algorithm,Static,1,11,0,2,2,3000,1.0,0.20166666666667066,14.636363636363637
277,Firefly Algorithm,Dnyamic,1,11,0,2,2,3000,1.0,0.21533333333333737,16.90909090909091
278,Firefly Algorithm,Sourced,1,11,0,2,2,3000,1.0,0.11233333333333517,10.454545454545455
279,Firefly Algorithm,Static,1,16,0,2,2,3000,1.0,0.17200000000000326,9.125
280,Firefly Algorithm,Dnyamic,1,16,0,2,2,3000,1.0,0.13466666666666893,8.25
281,Firefly Algorithm,Sourced,1,16,0,2,2,3000,1.0,0.16766666666666974,9.375
282,Firefly Algorithm,Static,1,21,0,2,2,3000,1.0,0.20166666666667066,7.666666666666667
283,Firefly Algorithm,Dnyamic,1,21,0,2,2,3000,1.0,0.24366666666667114,10.428571428571429
284,Firefly Algorithm,Sourced,1,21,0,2,2,3000,1.0,0.11000000000000187,5.0476190476190474
285,Firefly Algorithm,Static,1,26,0,2,2,3000,1.0,0.22400000000000442,6.923076923076923
286,Firefly Algorithm,Dnyamic,1,26,0,2,2,3000,1.0,0.24333333333333806,7.6923076923076925
287,Firefly Algorithm,Sourced,1,26,0,2,2,3000,1.0,0.13133333333333574,4.5
288,Firefly Algorithm,Static,1,31,0,2,2,3000,1.0,0.2576666666666718,6.548387096774194
289,Firefly Algorithm,Dnyamic,1,31,0,2,2,3000,1.0,0.17566666666666997,4.870967741935484
290,Firefly Algorithm,Sourced,1,31,0,2,2,3000,1.0,0.18300000000000338,5.193548387096774
291,Firefly Algorithm,Static,1,36,0,2,2,3000,1.0,0.1890000000000036,4.416666666666667
292,Firefly Algorithm,Dnyamic,1,36,0,2,2,3000,1.0,0.38800000000000745,9.055555555555555
293,Firefly Algorithm,Sourced,1,36,0,2,2,3000,1.0,0.3393333333333399,7.777777777777778
294,Firefly Algorithm,Static,1,41,0,2,2,3000,1.0,0.1836666666666702,3.731707317073171
295,Firefly Algorithm,Dnyamic,1,41,0,2,2,3000,1.0,0.16733333333333644,3.6097560975609757
296,Firefly Algorithm,Sourced,1,41,0,2,2,3000,1.0,0.3040000000000054,6.926829268292683
297,Firefly Algorithm,Static,1,46,0,2,2,3000,1.0,0.2613333333333385,4.521739130434782
298,Firefly Algorithm,Dnyamic,1,46,0,2,2,3000,1.0,0.21766666666667067,4.195652173913044
299,Firefly Algorithm,Sourced,1,46,0,2,2,3000,1.0,0.2313333333333376,4.434782608695652
300,Firefly Algorithm,Static,1,1,0,2,2,3000,1.5,0.1463333333333361,125.0
301,Firefly Algorithm,Dnyamic,1,1,0,2,2,3000,1.5,0.04366666666666741,41.0
302,Firefly Algorithm,Sourced,1,1,0,2,2,3000,1.5,0.05466666666666775,42.0
303,Firefly Algorithm,Static,1,6,0,2,2,3000,1.5,0.20366666666667066,27.5
304,Firefly Algorithm,Dnyamic,1,6,0,2,2,3000,1.5,0.10500000000000176,17.5
305,Firefly Algorithm,Sourced,1,6,0,2,2,3000,1.5,0.16000000000000303,22.666666666666668
306,Firefly Algorithm,Static,1,11,0,2,2,3000,1.5,0.20166666666667066,14.636363636363637
307,Firefly Algorithm,Dnyamic,1,11,0,2,2,3000,1.5,0.21533333333333737,16.90909090909091
308,Firefly Algorithm,Sourced,1,11,0,2,2,3000,1.5,0.11233333333333517,10.454545454545455
309,Firefly Algorithm,Static,1,16,0,2,2,3000,1.5,0.17200000000000326,9.125
310,Firefly Algorithm,Dnyamic,1,16,0,2,2,3000,1.5,0.13466666666666893,8.25
311,Firefly Algorithm,Sourced,1,16,0,2,2,3000,1.5,0.16766666666666974,9.375
312,Firefly Algorithm,Static,1,21,0,2,2,3000,1.5,0.20166666666667066,7.666666666666667
313,Firefly Algorithm,Dnyamic,1,21,0,2,2,3000,1.5,0.19233333333333702,7.666666666666667
314,Firefly Algorithm,Sourced,1,21,0,2,2,3000,1.5,0.11000000000000187,5.0476190476190474
315,Firefly Algorithm,Static,1,26,0,2,2,3000,1.5,0.22400000000000442,6.923076923076923
316,Firefly Algorithm,Dnyamic,1,26,0,2,2,3000,1.5,0.24333333333333806,7.6923076923076925
317,Firefly Algorithm,Sourced,1,26,0,2,2,3000,1.5,0.13133333333333574,4.5
318,Firefly Algorithm,Static,1,31,0,2,2,3000,1.5,0.2576666666666718,6.548387096774194
319,Firefly Algorithm,Dnyamic,1,31,0,2,2,3000,1.5,0.17566666666666997,4.870967741935484
320,Firefly Algorithm,Sourced,1,31,0,2,2,3000,1.5,0.18300000000000338,5.193548387096774
321,Firefly Algorithm,Static,1,36,0,2,2,3000,1.5,0.1890000000000036,4.416666666666667
322,Firefly Algorithm,Dnyamic,1,36,0,2,2,3000,1.5,0.38800000000000745,9.055555555555555
323,Firefly Algorithm,Sourced,1,36,0,2,2,3000,1.5,0.3393333333333399,7.777777777777778
324,Firefly Algorithm,Static,1,41,0,2,2,3000,1.5,0.1836666666666702,3.731707317073171
325,Firefly Algorithm,Dnyamic,1,41,0,2,2,3000,1.5,0.24400000000000466,5.024390243902439
326,Firefly Algorithm,Sourced,1,41,0,2,2,3000,1.5,0.3040000000000054,6.926829268292683
327,Firefly Algorithm,Static,1,46,0,2,2,3000,1.5,0.2613333333333385,4.521739130434782
328,Firefly Algorithm,Dnyamic,1,46,0,2,2,3000,1.5,0.35400000000000675,6.521739130434782
329,Firefly Algorithm,Sourced,1,46,0,2,2,3000,1.5,0.2313333333333376,4.434782608695652
330,Firefly Algorithm,Static,1,1,0,2,2,3000,2.0,0.1463333333333361,125.0
331,Firefly Algorithm,Dnyamic,1,1,0,2,2,3000,2.0,0.04366666666666741,41.0
332,Firefly Algorithm,Sourced,1,1,0,2,2,3000,2.0,0.05466666666666775,42.0
333,Firefly Algorithm,Static,1,6,0,2,2,3000,2.0,0.20366666666667066,27.5
334,Firefly Algorithm,Dnyamic,1,6,0,2,2,3000,2.0,0.10500000000000176,17.5
335,Firefly Algorithm,Sourced,1,6,0,2,2,3000,2.0,0.16000000000000303,22.666666666666668
336,Firefly Algorithm,Static,1,11,0,2,2,3000,2.0,0.20166666666667066,14.636363636363637
337,Firefly Algorithm,Dnyamic,1,11,0,2,2,3000,2.0,0.21533333333333737,16.90909090909091
338,Firefly Algorithm,Sourced,1,11,0,2,2,3000,2.0,0.11233333333333517,10.454545454545455
339,Firefly Algorithm,Static,1,16,0,2,2,3000,2.0,0.17200000000000326,9.125
340,Firefly Algorithm,Dnyamic,1,16,0,2,2,3000,2.0,0.13466666666666893,8.25
341,Firefly Algorithm,Sourced,1,16,0,2,2,3000,2.0,0.16766666666666974,9.375
342,Firefly Algorithm,Static,1,21,0,2,2,3000,2.0,0.20166666666667066,7.666666666666667
343,Firefly Algorithm,Dnyamic,1,21,0,2,2,3000,2.0,0.19233333333333702,7.666666666666667
344,Firefly Algorithm,Sourced,1,21,0,2,2,3000,2.0,0.11000000000000187,5.0476190476190474
345,Firefly Algorithm,Static,1,26,0,2,2,3000,2.0,0.22400000000000442,6.923076923076923
346,Firefly Algorithm,Dnyamic,1,26,0,2,2,3000,2.0,0.24333333333333806,7.6923076923076925
347,Firefly Algorithm,Sourced,1,26,0,2,2,3000,2.0,0.13133333333333574,4.5
348,Firefly Algorithm,Static,1,31,0,2,2,3000,2.0,0.2576666666666718,6.548387096774194
349,Firefly Algorithm,Dnyamic,1,31,0,2,2,3000,2.0,0.12633333333333563,3.6774193548387095
350,Firefly Algorithm,Sourced,1,31,0,2,2,3000,2.0,0.18300000000000338,5.193548387096774
351,Firefly Algorithm,Static,1,36,0,2,2,3000,2.0,0.1890000000000036,4.416666666666667
352,Firefly Algorithm,Dnyamic,1,36,0,2,2,3000,2.0,0.38800000000000745,9.055555555555555
353,Firefly Algorithm,Sourced,1,36,0,2,2,3000,2.0,0.3393333333333399,7.777777777777778
354,Firefly Algorithm,Static,1,41,0,2,2,3000,2.0,0.1836666666666702,3.731707317073171
355,Firefly Algorithm,Dnyamic,1,41,0,2,2,3000,2.0,0.24400000000000466,5.024390243902439
356,Firefly Algorithm,Sourced,1,41,0,2,2,3000,2.0,0.3040000000000054,6.926829268292683
357,Firefly Algorithm,Static,1,46,0,2,2,3000,2.0,0.2946666666666726,4.956521739130435
358,Firefly Algorithm,Dnyamic,1,46,0,2,2,3000,2.0,0.35400000000000675,6.521739130434782
359,Firefly Algorithm,Sourced,1,46,0,2,2,3000,2.0,0.2313333333333376,4.434782608695652
360,Back N Fro,Static,1,1,0,2,2,1000,0.5,0.5160000000000005,160.0
361,Back N Fro,Dnyamic,1,1,0,2,2,1000,0.5,0.02100000000000002,5.0
362,Back N Fro,Sourced,1,1,0,2,2,1000,0.5,0.07800000000000007,22.0
363,Back N Fro,Static,1,6,0,2,2,1000,0.5,0.5160000000000005,26.666666666666668
364,Back N Fro,Dnyamic,1,6,0,2,2,1000,0.5,0.5520000000000005,30.833333333333332
365,Back N Fro,Sourced,1,6,0,2,2,1000,0.5,0.39100000000000035,20.166666666666668
366,Back N Fro,Static,1,11,0,2,2,1000,0.5,0.5160000000000005,14.545454545454545
367,Back N Fro,Dnyamic,1,11,0,2,2,1000,0.5,0.39100000000000035,11.181818181818182
368,Back N Fro,Sourced,1,11,0,2,2,1000,0.5,0.41700000000000037,11.727272727272727
369,Back N Fro,Static,1,16,0,2,2,1000,0.5,0.5420000000000005,10.5
370,Back N Fro,Dnyamic,1,16,0,2,2,1000,0.5,0.5470000000000005,10.6875
371,Back N Fro,Sourced,1,16,0,2,2,1000,0.5,0.5500000000000005,11.1875
372,Back N Fro,Static,1,21,0,2,2,1000,0.5,0.5420000000000005,8.0
373,Back N Fro,Dnyamic,1,21,0,2,2,1000,0.5,0.5600000000000005,9.904761904761905
374,Back N Fro,Sourced,1,21,0,2,2,1000,0.5,0.49500000000000044,7.380952380952381
375,Back N Fro,Static,1,26,0,2,2,1000,0.5,0.5420000000000005,6.461538461538462
376,Back N Fro,Dnyamic,1,26,0,2,2,1000,0.5,0.5620000000000005,8.307692307692308
377,Back N Fro,Sourced,1,26,0,2,2,1000,0.5,0.4430000000000004,5.269230769230769
378,Back N Fro,Static,1,31,0,2,2,1000,0.5,0.5420000000000005,5.419354838709677
379,Back N Fro,Dnyamic,1,31,0,2,2,1000,0.5,0.41200000000000037,4.129032258064516
380,Back N Fro,Sourced,1,31,0,2,2,1000,0.5,0.5500000000000005,5.741935483870968
381,Back N Fro,Static,1,36,0,2,2,1000,0.5,0.5420000000000005,4.666666666666667
382,Back N Fro,Dnyamic,1,36,0,2,2,1000,0.5,0.5570000000000005,5.527777777777778
383,Back N Fro,Sourced,1,36,0,2,2,1000,0.5,0.5210000000000005,4.527777777777778
384,Back N Fro,Static,1,41,0,2,2,1000,0.5,0.5420000000000005,4.097560975609756
385,Back N Fro,Dnyamic,1,41,0,2,2,1000,0.5,0.5590000000000005,5.048780487804878
386,Back N Fro,Sourced,1,41,0,2,2,1000,0.5,0.5580000000000005,4.975609756097561
387,Back N Fro,Static,1,46,0,2,2,1000,0.5,0.5420000000000005,3.652173913043478
388,Back N Fro,Dnyamic,1,46,0,2,2,1000,0.5,0.5580000000000005,4.391304347826087
389,Back N Fro,Sourced,1,46,0,2,2,1000,0.5,0.5670000000000005,5.021739130434782
390,Back N Fro,Static,1,1,0,2,2,1000,1.0,0.5160000000000005,160.0
391,Back N Fro,Dnyamic,1,1,0,2,2,1000,1.0,0.02100000000000002,5.0
392,Back N Fro,Sourced,1,1,0,2,2,1000,1.0,0.07800000000000007,22.0
393,Back N Fro,Static,1,6,0,2,2,1000,1.0,0.5160000000000005,26.666666666666668
394,Back N Fro,Dnyamic,1,6,0,2,2,1000,1.0,0.5520000000000005,30.833333333333332
395,Back N Fro,Sourced,1,6,0,2,2,1000,1.0,0.39100000000000035,20.166666666666668
396,Back N Fro,Static,1,11,0,2,2,1000,1.0,0.5160000000000005,14.545454545454545
397,Back N Fro,Dnyamic,1,11,0,2,2,1000,1.0,0.39100000000000035,11.181818181818182
398,Back N Fro,Sourced,1,11,0,2,2,1000,1.0,0.41700000000000037,11.727272727272727
399,Back N Fro,Static,1,16,0,2,2,1000,1.0,0.5420000000000005,10.5
400,Back N Fro,Dnyamic,1,16,0,2,2,1000,1.0,0.5470000000000005,10.6875
401,Back N Fro,Sourced,1,16,0,2,2,1000,1.0,0.5500000000000005,11.1875
402,Back N Fro,Static,1,21,0,2,2,1000,1.0,0.5420000000000005,8.0
403,Back N Fro,Dnyamic,1,21,0,2,2,1000,1.0,0.5600000000000005,9.904761904761905
404,Back N Fro,Sourced,1,21,0,2,2,1000,1.0,0.49500000000000044,7.380952380952381
405,Back N Fro,Static,1,26,0,2,2,1000,1.0,0.5420000000000005,6.461538461538462
406,Back N Fro,Dnyamic,1,26,0,2,2,1000,1.0,0.5620000000000005,8.307692307692308
407,Back N Fro,Sourced,1,26,0,2,2,1000,1.0,0.4430000000000004,5.269230769230769
408,Back N Fro,Static,1,31,0,2,2,1000,1.0,0.5420000000000005,5.419354838709677
409,Back N Fro,Dnyamic,1,31,0,2,2,1000,1.0,0.41200000000000037,4.129032258064516
410,Back N Fro,Sourced,1,31,0,2,2,1000,1.0,0.5500000000000005,5.741935483870968
411,Back N Fro,Static,1,36,0,2,2,1000,1.0,0.5420000000000005,4.666666666666667
412,Back N Fro,Dnyamic,1,36,0,2,2,1000,1.0,0.5570000000000005,5.527777777777778
413,Back N Fro,Sourced,1,36,0,2,2,1000,1.0,0.5210000000000005,4.527777777777778
414,Back N Fro,Static,1,41,0,2,2,1000,1.0,0.5420000000000005,4.097560975609756
415,Back N Fro,Dnyamic,1,41,0,2,2,1000,1.0,0.5590000000000005,5.048780487804878
416,Back N Fro,Sourced,1,41,0,2,2,1000,1.0,0.5580000000000005,4.975609756097561
417,Back N Fro,Static,1,46,0,2,2,1000,1.0,0.5420000000000005,3.652173913043478
418,Back N Fro,Dnyamic,1,46,0,2,2,1000,1.0,0.5580000000000005,4.391304347826087
419,Back N Fro,Sourced,1,46,0,2,2,1000,1.0,0.5670000000000005,5.021739130434782
420,Back N Fro,Static,1,1,0,2,2,1000,1.5,0.5160000000000005,160.0
421,Back N Fro,Dnyamic,1,1,0,2,2,1000,1.5,0.02100000000000002,5.0
422,Back N Fro,Sourced,1,1,0,2,2,1000,1.5,0.07800000000000007,22.0
423,Back N Fro,Static,1,6,0,2,2,1000,1.5,0.5160000000000005,26.666666666666668
424,Back N Fro,Dnyamic,1,6,0,2,2,1000,1.5,0.5520000000000005,30.833333333333332
425,Back N Fro,Sourced,1,6,0,2,2,1000,1.5,0.39100000000000035,20.166666666666668
426,Back N Fro,Static,1,11,0,2,2,1000,1.5,0.5160000000000005,14.545454545454545
427,Back N Fro,Dnyamic,1,11,0,2,2,1000,1.5,0.39100000000000035,11.181818181818182
428,Back N Fro,Sourced,1,11,0,2,2,1000,1.5,0.41700000000000037,11.727272727272727
429,Back N Fro,Static,1,16,0,2,2,1000,1.5,0.5420000000000005,10.5
430,Back N Fro,Dnyamic,1,16,0,2,2,1000,1.5,0.5470000000000005,10.6875
431,Back N Fro,Sourced,1,16,0,2,2,1000,1.5,0.5500000000000005,11.1875
432,Back N Fro,Static,1,21,0,2,2,1000,1.5,0.5420000000000005,8.0
433,Back N Fro,Dnyamic,1,21,0,2,2,1000,1.5,0.5600000000000005,9.904761904761905
434,Back N Fro,Sourced,1,21,0,2,2,1000,1.5,0.49500000000000044,7.380952380952381
435,Back N Fro,Static,1,26,0,2,2,1000,1.5,0.5420000000000005,6.461538461538462
436,Back N Fro,Dnyamic,1,26,0,2,2,1000,1.5,0.5620000000000005,8.307692307692308
437,Back N Fro,Sourced,1,26,0,2,2,1000,1.5,0.4430000000000004,5.269230769230769
438,Back N Fro,Static,1,31,0,2,2,1000,1.5,0.5420000000000005,5.419354838709677
439,Back N Fro,Dnyamic,1,31,0,2,2,1000,1.5,0.41200000000000037,4.129032258064516
440,Back N Fro,Sourced,1,31,0,2,2,1000,1.5,0.5500000000000005,5.741935483870968
441,Back N Fro,Static,1,36,0,2,2,1000,1.5,0.5420000000000005,4.666666666666667
442,Back N Fro,Dnyamic,1,36,0,2,2,1000,1.5,0.5570000000000005,5.527777777777778
443,Back N Fro,Sourced,1,36,0,2,2,1000,1.5,0.5210000000000005,4.527777777777778
444,Back N Fro,Static,1,41,0,2,2,1000,1.5,0.5420000000000005,4.097560975609756
445,Back N Fro,Dnyamic,1,41,0,2,2,1000,1.5,0.5590000000000005,5.048780487804878
446,Back N Fro,Sourced,1,41,0,2,2,1000,1.5,0.5580000000000005,4.975609756097561
447,Back N Fro,Static,1,46,0,2,2,1000,1.5,0.5420000000000005,3.652173913043478
448,Back N Fro,Dnyamic,1,46,0,2,2,1000,1.5,0.5580000000000005,4.391304347826087
449,Back N Fro,Sourced,1,46,0,2,2,1000,1.5,0.5670000000000005,5.021739130434782
450,Back N Fro,Static,1,1,0,2,2,1000,2.0,0.5160000000000005,160.0
451,Back N Fro,Dnyamic,1,1,0,2,2,1000,2.0,0.02100000000000002,5.0
452,Back N Fro,Sourced,1,1,0,2,2,1000,2.0,0.07800000000000007,22.0
453,Back N Fro,Static,1,6,0,2,2,1000,2.0,0.5160000000000005,26.666666666666668
454,Back N Fro,Dnyamic,1,6,0,2,2,1000,2.0,0.5520000000000005,30.833333333333332
455,Back N Fro,Sourced,1,6,0,2,2,1000,2.0,0.39100000000000035,20.166666666666668
456,Back N Fro,Static,1,11,0,2,2,1000,2.0,0.5160000000000005,14.545454545454545
457,Back N Fro,Dnyamic,1,11,0,2,2,1000,2.0,0.39100000000000035,11.181818181818182
458,Back N Fro,Sourced,1,11,0,2,2,1000,2.0,0.41700000000000037,11.727272727272727
459,Back N Fro,Static,1,16,0,2,2,1000,2.0,0.5420000000000005,10.5
460,Back N Fro,Dnyamic,1,16,0,2,2,1000,2.0,0.5470000000000005,10.6875
461,Back N Fro,Sourced,1,16,0,2,2,1000,2.0,0.5500000000000005,11.1875
462,Back N Fro,Static,1,21,0,2,2,1000,2.0,0.5420000000000005,8.0
463,Back N Fro,Dnyamic,1,21,0,2,2,1000,2.0,0.5600000000000005,9.904761904761905
464,Back N Fro,Sourced,1,21,0,2,2,1000,2.0,0.49500000000000044,7.380952380952381
465,Back N Fro,Static,1,26,0,2,2,1000,2.0,0.5420000000000005,6.461538461538462
466,Back N Fro,Dnyamic,1,26,0,2,2,1000,2.0,0.5620000000000005,8.307692307692308
467,Back N Fro,Sourced,1,26,0,2,2,1000,2.0,0.4430000000000004,5.269230769230769
468,Back N Fro,Static,1,31,0,2,2,1000,2.0,0.5420000000000005,5.419354838709677
469,Back N Fro,Dnyamic,1,31,0,2,2,1000,2.0,0.41200000000000037,4.129032258064516
470,Back N Fro,Sourced,1,31,0,2,2,1000,2.0,0.5500000000000005,5.741935483870968
471,Back N Fro,Static,1,36,0,2,2,1000,2.0,0.5420000000000005,4.666666666666667
472,Back N Fro,Dnyamic,1,36,0,2,2,1000,2.0,0.5570000000000005,5.527777777777778
473,Back N Fro,Sourced,1,36,0,2,2,1000,2.0,0.5210000000000005,4.527777777777778
474,Back N Fro,Static,1,41,0,2,2,1000,2.0,0.5420000000000005,4.097560975609756
475,Back N Fro,Dnyamic,1,41,0,2,2,1000,2.0,0.5590000000000005,5.048780487804878
476,Back N Fro,Sourced,1,41,0,2,2,1000,2.0,0.5580000000000005,4.975609756097561
477,Back N Fro,Static,1,46,0,2,2,1000,2.0,0.5420000000000005,3.652173913043478
478,Back N Fro,Dnyamic,1,46,0,2,2,1000,2.0,0.5580000000000005,4.391304347826087
479,Back N Fro,Sourced,1,46,0,2,2,1000,2.0,0.5670000000000005,5.021739130434782
480,Back N Fro,Static,1,1,0,2,2,2000,0.5,0.25799999999999357,160.0
481,Back N Fro,Dnyamic,1,1,0,2,2,2000,0.5,0.01049999999999973,5.0
482,Back N Fro,Sourced,1,1,0,2,2,2000,0.5,0.03899999999999904,22.0
483,Back N Fro,Static,1,6,0,2,2,2000,0.5,0.25799999999999357,26.666666666666668
484,Back N Fro,Dnyamic,1,6,0,2,2,2000,0.5,0.2759999999999929,30.833333333333332
485,Back N Fro,Sourced,1,6,0,2,2,2000,0.5,0.19549999999999512,20.166666666666668
486,Back N Fro,Static,1,11,0,2,2,2000,0.5,0.25799999999999357,14.545454545454545
487,Back N Fro,Dnyamic,1,11,0,2,2,2000,0.5,0.19549999999999512,11.181818181818182
488,Back N Fro,Sourced,1,11,0,2,2,2000,0.5,0.2084999999999948,11.727272727272727
489,Back N Fro,Static,1,16,0,2,2,2000,0.5,0.27099999999999325,10.5
490,Back N Fro,Dnyamic,1,16,0,2,2,2000,0.5,0.2734999999999932,10.6875
491,Back N Fro,Sourced,1,16,0,2,2,2000,0.5,0.27499999999999303,11.1875
492,Back N Fro,Static,1,21,0,2,2,2000,0.5,0.27099999999999325,8.0
493,Back N Fro,Dnyamic,1,21,0,2,2,2000,0.5,0.2799999999999925,9.904761904761905
494,Back N Fro,Sourced,1,21,0,2,2,2000,0.5,0.24749999999999384,7.380952380952381
495,Back N Fro,Static,1,26,0,2,2,2000,0.5,0.27099999999999325,6.461538461538462
496,Back N Fro,Dnyamic,1,26,0,2,2,2000,0.5,0.28099999999999237,8.307692307692308
497,Back N Fro,Sourced,1,26,0,2,2,2000,0.5,0.22149999999999448,5.269230769230769
498,Back N Fro,Static,1,31,0,2,2,2000,0.5,0.27099999999999325,5.419354838709677
499,Back N Fro,Dnyamic,1,31,0,2,2,2000,0.5,0.20599999999999485,4.129032258064516
500,Back N Fro,Sourced,1,31,0,2,2,2000,0.5,0.27499999999999303,5.741935483870968
501,Back N Fro,Static,1,36,0,2,2,2000,0.5,0.27099999999999325,4.666666666666667
502,Back N Fro,Dnyamic,1,36,0,2,2,2000,0.5,0.27849999999999264,5.527777777777778
503,Back N Fro,Sourced,1,36,0,2,2,2000,0.5,0.2604999999999935,4.527777777777778
504,Back N Fro,Static,1,41,0,2,2,2000,0.5,0.27099999999999325,4.097560975609756
505,Back N Fro,Dnyamic,1,41,0,2,2,2000,0.5,0.27949999999999253,5.048780487804878
506,Back N Fro,Sourced,1,41,0,2,2,2000,0.5,0.2789999999999926,4.975609756097561
507,Back N Fro,Static,1,46,0,2,2,2000,0.5,0.27099999999999325,3.652173913043478
508,Back N Fro,Dnyamic,1,46,0,2,2,2000,0.5,0.2789999999999926,4.391304347826087
509,Back N Fro,Sourced,1,46,0,2,2,2000,0.5,0.2834999999999921,5.021739130434782
510,Back N Fro,Static,1,1,0,2,2,2000,1.0,0.25799999999999357,160.0
511,Back N Fro,Dnyamic,1,1,0,2,2,2000,1.0,0.01049999999999973,5.0
512,Back N Fro,Sourced,1,1,0,2,2,2000,1.0,0.03899999999999904,22.0
513,Back N Fro,Static,1,6,0,2,2,2000,1.0,0.25799999999999357,26.666666666666668
514,Back N Fro,Dnyamic,1,6,0,2,2,2000,1.0,0.2759999999999929,30.833333333333332
515,Back N Fro,Sourced,1,6,0,2,2,2000,1.0,0.19549999999999512,20.166666666666668
516,Back N Fro,Static,1,11,0,2,2,2000,1.0,0.25799999999999357,14.545454545454545
517,Back N Fro,Dnyamic,1,11,0,2,2,2000,1.0,0.19549999999999512,11.181818181818182
518,Back N Fro,Sourced,1,11,0,2,2,2000,1.0,0.2084999999999948,11.727272727272727
519,Back N Fro,Static,1,16,0,2,2,2000,1.0,0.27099999999999325,10.5
520,Back N Fro,Dnyamic,1,16,0,2,2,2000,1.0,0.2734999999999932,10.6875
521,Back N Fro,Sourced,1,16,0,2,2,2000,1.0,0.27499999999999303,11.1875
522,Back N Fro,Static,1,21,0,2,2,2000,1.0,0.27099999999999325,8.0
523,Back N Fro,Dnyamic,1,21,0,2,2,2000,1.0,0.2799999999999925,9.904761904761905
524,Back N Fro,Sourced,1,21,0,2,2,2000,1.0,0.24749999999999384,7.380952380952381
525,Back N Fro,Static,1,26,0,2,2,2000,1.0,0.27099999999999325,6.461538461538462
526,Back N Fro,Dnyamic,1,26,0,2,2,2000,1.0,0.28099999999999237,8.307692307692308
527,Back N Fro,Sourced,1,26,0,2,2,2000,1.0,0.22149999999999448,5.269230769230769
528,Back N Fro,Static,1,31,0,2,2,2000,1.0,0.27099999999999325,5.419354838709677
529,Back N Fro,Dnyamic,1,31,0,2,2,2000,1.0,0.20599999999999485,4.129032258064516
530,Back N Fro,Sourced,1,31,0,2,2,2000,1.0,0.27499999999999303,5.741935483870968
531,Back N Fro,Static,1,36,0,2,2,2000,1.0,0.27099999999999325,4.666666666666667
532,Back N Fro,Dnyamic,1,36,0,2,2,2000,1.0,0.27849999999999264,5.527777777777778
533,Back N Fro,Sourced,1,36,0,2,2,2000,1.0,0.2604999999999935,4.527777777777778
534,Back N Fro,Static,1,41,0,2,2,2000,1.0,0.27099999999999325,4.097560975609756
535,Back N Fro,Dnyamic,1,41,0,2,2,2000,1.0,0.27949999999999253,5.048780487804878
536,Back N Fro,Sourced,1,41,0,2,2,2000,1.0,0.2789999999999926,4.975609756097561
537,Back N Fro,Static,1,46,0,2,2,2000,1.0,0.27099999999999325,3.652173913043478
538,Back N Fro,Dnyamic,1,46,0,2,2,2000,1.0,0.2789999999999926,4.391304347826087
539,Back N Fro,Sourced,1,46,0,2,2,2000,1.0,0.2834999999999921,5.021739130434782
540,Back N Fro,Static,1,1,0,2,2,2000,1.5,0.25799999999999357,160.0
541,Back N Fro,Dnyamic,1,1,0,2,2,2000,1.5,0.01049999999999973,5.0
542,Back N Fro,Sourced,1,1,0,2,2,2000,1.5,0.03899999999999904,22.0
543,Back N Fro,Static,1,6,0,2,2,2000,1.5,0.25799999999999357,26.666666666666668
544,Back N Fro,Dnyamic,1,6,0,2,2,2000,1.5,0.2759999999999929,30.833333333333332
545,Back N Fro,Sourced,1,6,0,2,2,2000,1.5,0.19549999999999512,20.166666666666668
546,Back N Fro,Static,1,11,0,2,2,2000,1.5,0.25799999999999357,14.545454545454545
547,Back N Fro,Dnyamic,1,11,0,2,2,2000,1.5,0.19549999999999512,11.181818181818182
548,Back N Fro,Sourced,1,11,0,2,2,2000,1.5,0.2084999999999948,11.727272727272727
549,Back N Fro,Static,1,16,0,2,2,2000,1.5,0.27099999999999325,10.5
550,Back N Fro,Dnyamic,1,16,0,2,2,2000,1.5,0.2734999999999932,10.6875
551,Back N Fro,Sourced,1,16,0,2,2,2000,1.5,0.27499999999999303,11.1875
552,Back N Fro,Static,1,21,0,2,2,2000,1.5,0.27099999999999325,8.0
553,Back N Fro,Dnyamic,1,21,0,2,2,2000,1.5,0.2799999999999925,9.904761904761905
554,Back N Fro,Sourced,1,21,0,2,2,2000,1.5,0.24749999999999384,7.380952380952381
